Unique Key,Created Date,Agency,Agency Name,Complaint Type,Descriptor,Incident Zip,Incident Address,City,Borough,Latitude,Longitude
43702867,9/2/19 21:53,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,11379,58-40 79 STREET,MIDDLE VILLAGE,QUEENS,40.72660362,-73.88162864
43706660,9/2/19 21:53,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11418,87-27 116 STREET,RICHMOND HILL,QUEENS,40.6986951,-73.83310017
43704352,9/2/19 21:54,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11221,797 PUTNAM AVENUE,BROOKLYN,BROOKLYN,40.68644558,-73.92912959
43701300,9/2/19 21:55,NYPD,New York City Police Department,Blocked Driveway,No Access,11236,735 EAST   95 STREET,BROOKLYN,BROOKLYN,40.65078141,-73.91146204
43705232,9/2/19 21:55,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,11363,43-11 LITTLE NECK PARKWAY,LITTLE NECK,QUEENS,40.77073634,-73.73718908
43704605,9/2/19 21:55,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,10452,100 WEST  163 STREET,BRONX,BRONX,40.83214496,-73.92933937
43702618,9/2/19 21:56,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),11377,50-47 46 STREET,Woodside,QUEENS,40.73643822,-73.92003009
43705574,9/2/19 21:56,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10456,1060 SHERMAN AVENUE,BRONX,BRONX,40.83076485,-73.91765103
43703105,9/2/19 21:56,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,10040,97 ELLWOOD STREET,NEW YORK,MANHATTAN,40.86154345,-73.92925029
43702095,9/2/19 21:56,NYPD,New York City Police Department,Noise - Residential,Loud Talking,11420,120-46 131 STREET,SOUTH OZONE PARK,QUEENS,40.67448449,-73.80742049
43706142,9/2/19 21:57,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11214,75 BAY   19 STREET,BROOKLYN,BROOKLYN,40.60547152,-74.00330604
43705659,9/2/19 21:57,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,10012,18R SPRING STREET,NEW YORK,MANHATTAN,40.72141089,-73.9949746
43706687,9/2/19 21:57,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10469,3243 PAULDING AVENUE,BRONX,BRONX,40.87208661,-73.85847448
43702934,9/2/19 21:57,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,11363,43-01 LITTLE NECK PARKWAY,LITTLE NECK,QUEENS,40.77073924,-73.73725767
43705198,9/2/19 21:58,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10459,1417 LONGFELLOW AVENUE,BRONX,BRONX,40.83017431,-73.88785837
43705181,9/2/19 21:58,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11102,25-41 30 ROAD,ASTORIA,QUEENS,40.7675283,-73.9245776
43701242,9/2/19 21:58,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,10465,20 PATRICIA LANE,BRONX,BRONX,40.81902094,-73.80602674
43704392,9/2/19 21:58,DPR,Department of Parks and Recreation,Dead/Dying Tree,Planted Less Than 2 Years Ago,10009,331 EAST    8 STREET,NEW YORK,MANHATTAN,40.72499101,-73.97909277
43706884,9/2/19 21:59,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11218,26 EAST   10 STREET,BROOKLYN,BROOKLYN,40.64778423,-73.97056916
43707019,9/2/19 21:59,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11225,237 HAWTHORNE STREET,BROOKLYN,BROOKLYN,40.65772518,-73.95226642
43701239,9/2/19 21:59,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10452,963 WOODYCREST AVENUE,BRONX,BRONX,40.83166976,-73.92875447
43705478,9/2/19 21:59,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10039,250 WEST  146 STREET,NEW YORK,MANHATTAN,40.82292879,-73.94007649
43704797,9/2/19 21:59,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11225,239 HAWTHORNE STREET,BROOKLYN,BROOKLYN,40.65772791,-73.95221956
43701240,9/2/19 22:00,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,10465,20 PATRICIA LANE,BRONX,BRONX,40.81902094,-73.80602674
43705307,9/2/19 22:00,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10459,828 JENNINGS STREET,BRONX,BRONX,40.83218148,-73.89450405
43703406,9/2/19 22:00,DOHMH,Department of Health and Mental Hygiene,Standing Water,Other - Explain Below,10037,LENOX AVENUE,,MANHATTAN,40.81410492,-73.94085393
43703124,9/2/19 22:00,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11225,547 ROGERS AVENUE,BROOKLYN,BROOKLYN,40.65866433,-73.95331457
43701148,9/2/19 22:00,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,11230,1929 OCEAN AVENUE,BROOKLYN,BROOKLYN,40.61485793,-73.95432851
43702311,9/2/19 22:00,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11422,147-69 HOOK CREEK BOULEVARD,ROSEDALE,QUEENS,40.65480751,-73.72635436
43701309,9/2/19 22:01,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10022,410 EAST   59 STREET,NEW YORK,MANHATTAN,40.75940015,-73.96147401
43703842,9/2/19 22:01,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11422,147-69 HOOK CREEK BOULEVARD,ROSEDALE,QUEENS,40.65480751,-73.72635436
43702197,9/2/19 22:01,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,11363,43-01 LITTLE NECK PARKWAY,LITTLE NECK,QUEENS,40.77073924,-73.73725767
43705197,9/2/19 22:01,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10466,740 EAST  228 STREET,BRONX,BRONX,40.88951763,-73.85804676
43706322,9/2/19 22:01,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11213,1548 PRESIDENT STREET,BROOKLYN,BROOKLYN,40.66733296,-73.93730009
43702757,9/2/19 22:01,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10310,272 MYRTLE AVENUE,STATEN ISLAND,STATEN ISLAND,40.62878533,-74.12097187
43701246,9/2/19 22:01,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11691,22-08 LORETTA ROAD,FAR ROCKAWAY,QUEENS,40.60312803,-73.75542288
43704722,9/2/19 22:01,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11234,7318 BERGEN COVE,BROOKLYN,BROOKLYN,40.62358372,-73.90848657
43704345,9/2/19 22:02,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10023,239 WEST   63 STREET,NEW YORK,MANHATTAN,40.7738186,-73.98791944
43704329,9/2/19 22:02,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11234,6409 AVENUE T,BROOKLYN,BROOKLYN,40.61812315,-73.9140736
43706594,9/2/19 22:02,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11208,797 LINWOOD STREET,BROOKLYN,BROOKLYN,40.66580237,-73.87984052
43706989,9/2/19 22:02,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11432,82-19 165 STREET,JAMAICA,QUEENS,40.71907167,-73.8015846
43704434,9/2/19 22:02,TLC,Taxi and Limousine Commission,Lost Property,Other,10065,500 EAST   63 STREET,NEW YORK,MANHATTAN,40.76093316,-73.95774786
43704717,9/2/19 22:02,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10034,276 SHERMAN AVENUE,NEW YORK,MANHATTAN,40.86653411,-73.91801528
43703759,9/2/19 22:02,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,11205,77 HALL STREET,BROOKLYN,BROOKLYN,40.69516337,-73.96624606
43701877,9/2/19 22:03,NYPD,New York City Police Department,Blocked Driveway,No Access,10452,1007 NELSON AVENUE,BRONX,BRONX,40.83304199,-73.92854341
43705967,9/2/19 22:03,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11233,159 HULL STREET,BROOKLYN,BROOKLYN,40.67960078,-73.91040707
43706634,9/2/19 22:03,DOT,Department of Transportation,Street Condition,Line/Marking - After Repaving,11204,52 STREET,,BROOKLYN,40.62301394,-73.97675081
43703059,9/2/19 22:03,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10457,206 BUSH STREET,BRONX,BRONX,40.85156173,-73.90375579
43705359,9/2/19 22:03,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11385,64-11 PALMETTO STREET,RIDGEWOOD,QUEENS,40.70904235,-73.89551049
43704633,9/2/19 22:04,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10032,504 WEST  167 STREET,NEW YORK,MANHATTAN,40.83942875,-73.93768723
43704581,9/2/19 22:05,DEP,Department of Environmental Protection,Water System,No Water (WNW),11212,101 OSBORN STREET,BROOKLYN,BROOKLYN,40.67005875,-73.90889504
43703896,9/2/19 22:05,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,11225,245 HAWTHORNE STREET,BROOKLYN,BROOKLYN,40.65773883,-73.95207899
43704325,9/2/19 22:05,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,10452,100 WEST  163 STREET,BRONX,BRONX,40.83214496,-73.92933937
43705909,9/2/19 22:06,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11428,91-28 217 STREET,QUEENS VILLAGE,QUEENS,40.72350082,-73.74285912
43703501,9/2/19 22:06,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11385,1723 HIMROD STREET,RIDGEWOOD,QUEENS,40.70554192,-73.91442259
43706378,9/2/19 22:06,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,10036,312 WEST   48 STREET,NEW YORK,MANHATTAN,40.76131079,-73.98769068
43701219,9/2/19 22:06,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10453,89 WEST TREMONT AVENUE,BRONX,BRONX,40.85050092,-73.91238179
43702904,9/2/19 22:06,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,10019,61 WEST   52 STREET,NEW YORK,MANHATTAN,40.76072481,-73.97849317
43706234,9/2/19 22:07,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,11694,108-13 ROCKAWAY BEACH DRIVE,FAR ROCKAWAY,QUEENS,40.58139176,-73.82987606
43706047,9/2/19 22:07,DOHMH,Department of Health and Mental Hygiene,Asbestos,N/A,11210,2606 AVENUE O,BROOKLYN,BROOKLYN,40.61413346,-73.94822754
43701494,9/2/19 22:07,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11379,74-18 CALDWELL AVENUE,MIDDLE VILLAGE,QUEENS,40.72460243,-73.88683102
43704796,9/2/19 22:07,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11225,237 HAWTHORNE STREET,BROOKLYN,BROOKLYN,40.65772518,-73.95226642
43704570,9/2/19 22:07,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11694,212 BEACH  123 STREET,FAR ROCKAWAY,QUEENS,40.57833119,-73.84331144
43706674,9/2/19 22:08,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,10038,213 FRONT STREET,NEW YORK,MANHATTAN,40.70731937,-74.00252119
43701432,9/2/19 22:08,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,10037,WEST  135 STREET,,Unspecified,,
43705364,9/2/19 22:08,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,10002,143 CHRYSTIE STREET,NEW YORK,MANHATTAN,40.71971727,-73.9930411
43701646,9/2/19 22:08,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,11213,947 MONTGOMERY STREET,BROOKLYN,BROOKLYN,40.66444593,-73.93326213
43703925,9/2/19 22:08,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11203,701 FENIMORE STREET,BROOKLYN,BROOKLYN,40.65941518,-73.93898351
43705196,9/2/19 22:08,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10473,1823 PATTERSON AVENUE,BRONX,BRONX,40.81295737,-73.86078222
43705937,9/2/19 22:08,DHS,Department of Homeless Services,Homeless Person Assistance,N/A,10010,27 EAST 21 STREET,NEW YORK,MANHATTAN,40.7396384,-73.98902265
43706640,9/2/19 22:08,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,10475,2240 HOLLERS AVENUE,BRONX,BRONX,40.8837179,-73.8295111
43702343,9/2/19 22:09,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10031,135 HAMILTON PLACE,NEW YORK,MANHATTAN,40.82399258,-73.94906511
43704646,9/2/19 22:09,NYPD,New York City Police Department,Noise - Residential,Loud Talking,11419,95-19 127 STREET,SOUTH RICHMOND HILL,QUEENS,40.69412765,-73.82024489
43702273,9/2/19 22:09,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11220,749 57 STREET,BROOKLYN,BROOKLYN,40.63775822,-74.00870506
43704689,9/2/19 22:10,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11233,136A HULL STREET,BROOKLYN,BROOKLYN,40.67959523,-73.91032415
43703816,9/2/19 22:10,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,11214,19 AVENUE,,BROOKLYN,40.59945201,-74.00719484
43703947,9/2/19 22:10,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10458,3051 VALENTINE AVENUE,BRONX,BRONX,40.87385344,-73.88495708
43704641,9/2/19 22:10,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10011,335 WEST   19 STREET,NEW YORK,MANHATTAN,40.74331688,-74.00138578
43701418,9/2/19 22:10,TLC,Taxi and Limousine Commission,Taxi Complaint,Vehicle Complaint,10036,8 AVENUE,,MANHATTAN,40.7572323,-73.98979219
43706971,9/2/19 22:10,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,10024,462 AMSTERDAM AVENUE,NEW YORK,MANHATTAN,40.78528714,-73.97678081
43701560,9/2/19 22:10,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11226,116 LENOX ROAD,BROOKLYN,BROOKLYN,40.65381784,-73.95532897
43703516,9/2/19 22:10,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,11372,37-52 WARREN STREET,JACKSON HEIGHTS,QUEENS,40.75088654,-73.87145805
43704355,9/2/19 22:10,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,10452,WEST  163 STREET,,BRONX,40.8319002,-73.9285627
43705499,9/2/19 22:11,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),11432,85-40 165 STREET,Jamaica,QUEENS,40.71242385,-73.80000282
43703741,9/2/19 22:11,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),10002,585 GRAND STREET,NEW YORK,MANHATTAN,40.71350957,-73.97847594
43703715,9/2/19 22:11,DEP,Department of Environmental Protection,Noise,Noise: Private Carting Noise (NQ1),11411,216-02 LINDEN BOULEVARD,Cambria Heights,QUEENS,40.69614484,-73.74339017
43704454,9/2/19 22:11,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10003,246 2 AVENUE,NEW YORK,MANHATTAN,40.73287481,-73.98454595
43705145,9/2/19 22:11,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,,,,Unspecified,,
43702371,9/2/19 22:11,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,11213,265 ROCHESTER AVENUE,BROOKLYN,BROOKLYN,40.66943018,-73.92826449
43707023,9/2/19 22:12,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11213,1236 STERLING PLACE,BROOKLYN,BROOKLYN,40.67184013,-73.93774287
43706968,9/2/19 22:12,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11216,1059 BERGEN STREET,BROOKLYN,BROOKLYN,40.67617239,-73.95120411
43705220,9/2/19 22:12,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11106,34-50 24 STREET,ASTORIA,QUEENS,40.76098958,-73.93221603
43701183,9/2/19 22:13,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11209,63 74 STREET,BROOKLYN,BROOKLYN,40.63375979,-74.0342417
43701521,9/2/19 22:13,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10472,1340 STRATFORD AVENUE,BRONX,BRONX,40.83252566,-73.87626547
43705969,9/2/19 22:13,NYPD,New York City Police Department,Noise - Residential,Loud Talking,10473,637 TAYLOR AVENUE,BRONX,BRONX,40.8180725,-73.86221305
43704738,9/2/19 22:13,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10457,1455 SHERIDAN AVENUE,BRONX,BRONX,40.839777,-73.9119297
43704430,9/2/19 22:14,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,10024,COLUMBUS AVENUE,,MANHATTAN,40.78648557,-73.97217258
43706321,9/2/19 22:14,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10458,3051 VALENTINE AVENUE,BRONX,BRONX,40.87385344,-73.88495708
43705152,9/2/19 22:14,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,10454,587 EAST  139 STREET,BRONX,BRONX,40.80715094,-73.91615226
43701231,9/2/19 22:15,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,10007,292 BROADWAY,NEW YORK,MANHATTAN,40.71485637,-74.00572472
43704462,9/2/19 22:15,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10452,1460 MACOMBS ROAD,BRONX,BRONX,40.84151869,-73.9177353
43706611,9/2/19 22:15,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,11220,372 58 STREET,BROOKLYN,BROOKLYN,40.64236566,-74.01788336
43703612,9/2/19 22:15,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,10452,1007 NELSON AVENUE,BRONX,BRONX,40.83304199,-73.92854341
43704751,9/2/19 22:16,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11207,530 SUTTER AVENUE,BROOKLYN,BROOKLYN,40.6687525,-73.89933699
43701950,9/2/19 22:16,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,10462,1314 VIRGINIA AVENUE,BRONX,BRONX,40.83402702,-73.86176804
43703485,9/2/19 22:17,DHS,Department of Homeless Services,Homeless Person Assistance,N/A,10033,227 HAVEN AVENUE,NEW YORK,MANHATTAN,40.84784909,-73.94215044
43701618,9/2/19 22:17,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11238,693 FRANKLIN AVENUE,BROOKLYN,BROOKLYN,40.67480211,-73.95646494
43706724,9/2/19 22:17,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Passenger,11233,1743 FULTON STREET,BROOKLYN,BROOKLYN,40.67928999,-73.92918767
43702345,9/2/19 22:18,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11422,147-69 HOOK CREEK BOULEVARD,ROSEDALE,QUEENS,40.65480751,-73.72635436
43702769,9/2/19 22:19,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,10013,88 AVENUE OF THE AMERICAS,NEW YORK,MANHATTAN,40.72285738,-74.00509406
43705577,9/2/19 22:19,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11213,1240 STERLING PLACE,BROOKLYN,BROOKLYN,40.67183458,-73.93764554
43702360,9/2/19 22:19,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10026,131 WEST  110 STREET,NEW YORK,MANHATTAN,40.79875679,-73.95365696
43701503,9/2/19 22:19,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,11417,132-05 83 STREET,OZONE PARK,QUEENS,40.67513155,-73.8535064
43706959,9/2/19 22:21,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10035,EAST  119 STREET,,MANHATTAN,40.79698653,-73.93174236
43706630,9/2/19 22:21,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,11220,372 58 STREET,BROOKLYN,BROOKLYN,40.64236566,-74.01788336
43702301,9/2/19 22:21,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11238,584 PARK PLACE,BROOKLYN,BROOKLYN,40.67456687,-73.95864616
43703097,9/2/19 22:21,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,10031,BROADWAY,,MANHATTAN,40.82959962,-73.94813938
43703129,9/2/19 22:21,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11225,47 MCKEEVER PLACE,BROOKLYN,BROOKLYN,40.66497675,-73.95903059
43704579,9/2/19 22:22,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,10001,200 12 AVENUE,NEW YORK,MANHATTAN,40.7518967,-74.00785736
43702832,9/2/19 22:22,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,10455,BROOK AVENUE,,BRONX,40.81296697,-73.91609074
43703106,9/2/19 22:22,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),11365,71-01 PARSONS BOULEVARD,FRESH MEADOWS,QUEENS,40.73009935,-73.81090754
43704537,9/2/19 22:22,NYPD,New York City Police Department,Blocked Driveway,No Access,11435,85-57 143 STREET,JAMAICA,QUEENS,40.70866933,-73.81326956
43701469,9/2/19 22:22,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11421,86-64 91 STREET,WOODHAVEN,QUEENS,40.69359625,-73.8539779
43703405,9/2/19 22:22,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,10461,1033A MORRIS PARK AVENUE,BRONX,BRONX,40.84862621,-73.8551123
43705776,9/2/19 22:23,DOT,Department of Transportation,Street Light Condition,Street Light Cycling,11234,1964 UTICA AVENUE,BROOKLYN,BROOKLYN,40.62418738,-73.92744855
43703611,9/2/19 22:23,TLC,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint - Non Passenger,10001,200 12 AVENUE,NEW YORK,MANHATTAN,40.7518967,-74.00785736
43704490,9/2/19 22:23,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,10014,383 WEST STREET,NEW YORK,MANHATTAN,40.73197236,-74.01038435
43706319,9/2/19 22:24,NYPD,New York City Police Department,Noise - Residential,Loud Talking,11372,37-50 WARREN STREET,JACKSON HEIGHTS,QUEENS,40.75088929,-73.87145805
43702840,9/2/19 22:24,DOT,Department of Transportation,Curb Condition,Broken Curb,11370,22-16 79 STREET,EAST ELMHURST,QUEENS,40.76823932,-73.89052948
43704606,9/2/19 22:24,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11417,83-19 133 AVENUE,OZONE PARK,QUEENS,40.67393685,-73.85294303
43705180,9/2/19 22:24,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,11221,785 MONROE STREET,BROOKLYN,BROOKLYN,40.68839189,-73.9252188
43704575,9/2/19 22:25,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11417,83-20 133 AVENUE,OZONE PARK,QUEENS,40.6739231,-73.85292504
43702214,9/2/19 22:25,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,10065,401 EAST   65 STREET,NEW YORK,MANHATTAN,40.76327213,-73.95899539
43701600,9/2/19 22:25,NYPD,New York City Police Department,Noise - Residential,Loud Talking,10459,940 TIFFANY STREET,BRONX,BRONX,40.82084067,-73.89489416
43706934,9/2/19 22:25,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11216,762 LINCOLN PLACE,BROOKLYN,BROOKLYN,40.67079271,-73.95140271
43705992,9/2/19 22:25,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,10458,2431 CROTONA AVENUE,BRONX,BRONX,40.85483638,-73.88317532
43703384,9/2/19 22:26,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),10075,512 EAST   80 STREET,NEW YORK,MANHATTAN,40.7718319,-73.94939022
43704545,9/2/19 22:26,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,10026,264 WEST  117 STREET,NEW YORK,MANHATTAN,40.80471023,-73.95397791
43704446,9/2/19 22:26,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10458,2356 GRAND CONCOURSE,BRONX,BRONX,40.85889158,-73.89907451
43703528,9/2/19 22:26,DHS,Department of Homeless Services,Homeless Person Assistance,N/A,10035,1872 LEXINGTON AVENUE,NEW YORK,MANHATTAN,40.79872933,-73.94155383
43703589,9/2/19 22:26,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10453,111 EAST  182 STREET,BRONX,BRONX,40.85663836,-73.90247598
43703909,9/2/19 22:27,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10474,879 WHITTIER STREET,BRONX,BRONX,40.81973882,-73.88499644
43701265,9/2/19 22:27,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,11220,372 58 STREET,BROOKLYN,BROOKLYN,40.64236566,-74.01788336
43701636,9/2/19 22:27,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11221,797 PUTNAM AVENUE,BROOKLYN,BROOKLYN,40.68644558,-73.92912959
43701979,9/2/19 22:27,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,10304,30 WILSON TERRACE,STATEN ISLAND,STATEN ISLAND,40.60483516,-74.09351527
43701995,9/2/19 22:27,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10456,1055 TELLER AVENUE,BRONX,BRONX,40.82888178,-73.91363883
43706297,9/2/19 22:27,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11216,151 ROGERS AVENUE,BROOKLYN,BROOKLYN,40.67232223,-73.95304185
43703578,9/2/19 22:28,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11419,95-72 112 STREET,SOUTH RICHMOND HILL,QUEENS,40.69041934,-73.83291535
43701516,9/2/19 22:28,NYPD,New York City Police Department,Noise - Park,Loud Talking,11417,103-73 102 STREET,OZONE PARK,QUEENS,40.68221842,-73.83902198
43701869,9/2/19 22:28,NYPD,New York City Police Department,Blocked Driveway,No Access,11226,246 MARTENSE STREET,BROOKLYN,BROOKLYN,40.6516257,-73.95090132
43703870,9/2/19 22:28,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10456,1240 SHERMAN AVENUE,BRONX,BRONX,40.83475945,-73.91530798
43705778,9/2/19 22:30,DOT,Department of Transportation,Street Light Condition,Street Light Out,11414,150-32 89 STREET,Howard Beach,QUEENS,40.66905883,-73.84622365
43703583,9/2/19 22:30,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10456,1465 WASHINGTON AVENUE,BRONX,BRONX,40.83694066,-73.90374441
43703649,9/2/19 22:30,DOT,Department of Transportation,Curb Condition,Defacement,11416,103-12 97 AVENUE,OZONE PARK,QUEENS,40.68772107,-73.84053755
43703576,9/2/19 22:30,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11412,116-28 NEWBERG STREET,SAINT ALBANS,QUEENS,40.69356156,-73.76503321
43703892,9/2/19 22:30,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,11435,102-14 REMINGTON STREET,JAMAICA,QUEENS,40.6932197,-73.8103378
